"","kMEgreen","kMEturquoise","kMEblack","kMEpink","kMEgrey"
"RAB27B",-0.534919874752289,-0.659028156335124,0.767089537587875,0.480699137323086,0.209330053157669
"RAB2A",-0.661181393084493,-0.745437588399043,0.814638297043176,0.364715289364689,0.133520950472395
"RAB31",-0.222791959829631,-0.459708295212707,0.661228330928255,0.480015715657308,0.393282269970504
"RAB35",-0.566105839163336,-0.684255687449779,0.924941698219217,0.436400202743147,0.327873338797924
"RAB3A",-0.659078372871112,-0.765060114848425,0.942378422773989,0.511159222176931,0.271881136154533
"RAB3C",-0.50079854648163,-0.587453922540825,0.801836470893449,0.396157396678276,0.250251765995649
"RAB4A",-0.557901650568688,-0.795678802110776,0.603634203911353,0.286822639939522,-0.0970612171337108
"RAB4B",-0.681455504039716,-0.769106339305289,0.793860861805764,0.376963640010859,0.0734879254717271
"RAB5A",-0.374971267810978,-0.141032562981337,0.143434283006482,-0.350851532036485,-0.0306854827708571
"RAB5B",-0.709501528143481,-0.841431131873996,0.695711807879113,0.379860846554557,-0.11193337875526
"RAB5C",0.349373432113784,0.346585791201116,0.0437995032149103,-0.0799550690852373,0.583266806389882
"RAB6A",-0.727051287938348,-0.73797988697142,0.799115034873125,0.41061772341489,0.0555128988515818
"RAB6B",-0.737386878339942,-0.618922104120368,0.538976525055589,0.173138763604497,-0.198325751309347
"RAB7A",0.343581844254027,0.55857992772611,-0.468250035039396,-0.597529964885652,0.180521470276683
"RAB8A",-0.0589477439872047,0.122068709809051,-0.0391818320651905,-0.244611497569297,0.0319829369331888
"RABEP1",-0.074223864470663,-0.391683913554935,0.807884199403139,0.445645164766665,0.625005859070736
"RABGAP1",-0.20332257071605,-0.41411744618868,0.745370179341211,0.434038344890988,0.482743046444932
"RABGGTA",-0.324817784423483,-0.398231356386725,0.747394415388969,0.366719339593113,0.42386948498099
"RABL6",-0.693204186363809,-0.685266809544641,0.533693997202593,0.0326259668692437,-0.260754302566969
"RAC1",-0.326445366972379,0.0154025252766876,0.185519669476294,-0.206469611775366,0.176916387352814
"RAD23B",-0.663052825409173,-0.782180756663759,0.487955943368039,0.202536320571269,-0.440108293931041
"RALA",0.201060271945247,0.499964609258351,0.020520409365926,0.0133977742061015,0.573910439156773
"RALB",-0.764537241319526,-0.763579643478018,0.773065757443797,0.184467022282417,-0.0224607966050246
"RAN",-0.445106445281792,-0.547485531104231,0.512617645108901,0.790073402218078,-0.0129139865487531
"RANBP1",-0.277486273417811,-0.326036895901071,0.702104080621446,0.269880121821678,0.410492856599899
"RAP1B",0.421559077896344,0.75960192707415,-0.739478250876782,-0.416181009201809,0.0446880475872864
"RAP1GAP",-0.303826872853322,-0.405018111022287,0.844801551378027,0.409874805221429,0.576145816177612
"RAP1GAP2",-0.285937651981582,-0.487240595869922,0.8780709147853,0.463995777775694,0.530110257765426
"RAP1GDS1",-0.264162248791619,-0.464062610951739,0.897292192222095,0.557249573700564,0.603334485820099
"RAP2A",-0.55774072717972,-0.685002779356282,0.428170293302563,0.57939231301974,-0.211639560308511
"RAP2B",-0.201839969456867,-0.222150622237486,0.336544086779482,0.196631999306733,0.17916474394163
"RARS",0.308919363911776,0.121169179723979,0.395155182037677,0.4201428222423,0.731518547505501
"RASAL1",-0.32751040719085,-0.456927910887333,0.632525004487937,0.540764067131094,0.204053946950723
"RBBP9",0.523927053197897,0.398201683763948,-0.439781696248117,-0.367051579658557,-0.00853884476366642
"RBP1",0.414749597034613,0.167205753028317,0.023601278090903,0.0835908783856553,0.260910672891033
"RCN1",0.929559999929367,0.815353719319546,-0.627863926443826,-0.446085899644225,0.335475637841651
"RCN2",0.907949218135714,0.853858639089917,-0.654832378684395,-0.325398222474793,0.288681926802412
"RDX",0.810464072527977,0.941591549832534,-0.861845716188714,-0.604997039662157,0.075386413835453
"REEP5",-0.168145194776758,-0.515905716166023,0.746970359470608,0.568815328970098,0.358390975898813
"RENBP",0.888047327731333,0.846191156532965,-0.577355203259246,-0.461768194254726,0.389291547993139
"RFTN1",0.695990803456177,0.487005913167659,-0.00746953177418181,-0.178755080108926,0.741168711809243
"RFTN2",0.644041443265179,0.624617843368445,-0.669046126444318,-0.122326793986687,-0.0181876787285322
"RGN",0.526224588767002,0.764204498588857,-0.589233169381187,-0.556520194017863,0.0401102397992055
"RGS17",-0.50020700196347,-0.477003459325559,0.542265522805614,0.131548972363451,0.178959607519067
"RGS20",-0.0136334705806605,-0.023161335963154,0.163175892145168,-0.162798227130322,0.236312547044149
"RGS6",-0.693738229747522,-0.788116624983362,0.717946272469491,0.202774436249524,-0.113123888170106
"RGS7",-0.503551454231119,-0.588766206017588,0.885125459641928,0.391917825266182,0.423671220455406
"RGS7BP",-0.466411973542451,-0.425755263593081,0.582179995771233,0.123067852331503,0.146631164776501
"RHOA",0.0632119824329891,0.501612488173679,-0.312577551625995,-0.423087406016628,0.257952856244539
"RHOB",-0.625053955228316,-0.634115658386241,0.789336709040689,0.169820845194166,0.209498135581579
"RHOG",-0.2311339256442,-0.306345702163275,0.565116058399106,0.102824986373668,0.425183066043782
"RMDN3",-0.217496697532738,-0.102289445869941,0.331184939619677,0.00773337725117319,0.133848267926047
"RNH1",0.170362660631632,-0.200040461742738,0.328188397736214,0.18360087922224,0.230436862839679
"RNPEP",0.734680019119401,0.829181411654173,-0.538620997659795,-0.404873653986842,0.426897157593953
"ROCK2",-0.464531421156196,-0.667024515573737,0.972472221720472,0.589834447844785,0.414248613300159
"RP2",0.365896309640294,0.467004703291012,-0.379471421863371,-0.364751364076189,0.138629887367933
